"responseId","userId","trainingId","score","responseDate"
5747,157,52,62,"2024-10-06"
5748,288,10,68,"2024-10-06"
5749,198,91,51,"2024-10-06"
5750,228,58,41,"2024-10-06"
5751,236,27,78,"2024-10-06"
5752,23,62,42,"2024-10-06"
5753,217,92,7,"2024-10-06"
5754,21,8,75,"2024-10-07"
5755,46,62,39,"2024-10-06"
5756,170,54,79,"2024-10-06"
5757,224,7,30,"2024-10-07"
5758,87,80,47,"2024-10-07"
5759,98,91,27,"2024-10-06"
5760,31,27,22,"2024-10-06"
5761,204,31,72,"2024-10-07"
5762,74,49,100,"2024-10-07"
5763,155,51,72,"2024-10-07"
5764,95,42,73,"2024-10-07"
5765,15,18,11,"2024-10-07"
5766,105,78,41,"2024-10-06"
5767,136,17,46,"2024-10-06"
5768,3,6,59,"2024-10-06"
5769,192,17,29,"2024-10-06"
5770,197,92,33,"2024-10-07"
5771,226,41,38,"2024-10-06"
5772,263,17,74,"2024-10-06"
5773,198,16,4,"2024-10-07"
5774,207,42,41,"2024-10-06"
5775,281,71,16,"2024-10-06"
5776,267,43,11,"2024-10-07"
5777,135,24,84,"2024-10-07"
5778,195,92,91,"2024-10-07"
5779,195,55,47,"2024-10-07"
5780,8,73,67,"2024-10-07"
5781,173,40,29,"2024-10-06"
5782,163,59,4,"2024-10-07"
5783,109,11,58,"2024-10-07"
5784,2,8,0,"2024-10-06"
5785,109,96,57,"2024-10-07"
5786,88,100,65,"2024-10-07"
5787,155,24,12,"2024-10-07"
5788,17,88,32,"2024-10-07"
5789,55,57,53,"2024-10-06"
5790,219,64,28,"2024-10-06"
5791,129,2,85,"2024-10-06"
5792,183,11,83,"2024-10-06"
5793,184,9,77,"2024-10-06"
5794,220,68,8,"2024-10-07"
5795,21,73,66,"2024-10-06"
5796,8,70,86,"2024-10-07"
5797,21,35,27,"2024-10-06"
5798,63,54,91,"2024-10-07"
5799,252,57,87,"2024-10-07"
5800,168,56,65,"2024-10-07"
5801,43,86,15,"2024-10-07"
5802,233,65,37,"2024-10-07"
5803,64,39,8,"2024-10-06"
5804,295,46,91,"2024-10-06"
5805,286,95,32,"2024-10-07"
5806,203,4,95,"2024-10-07"
5807,298,60,95,"2024-10-07"
5808,106,61,43,"2024-10-07"
5809,181,91,38,"2024-10-07"
5810,217,100,25,"2024-10-07"
5811,214,57,94,"2024-10-06"
5812,227,66,92,"2024-10-06"
5813,139,65,1,"2024-10-07"
5814,227,77,49,"2024-10-06"
5815,163,44,95,"2024-10-07"
5816,56,88,45,"2024-10-07"
5817,286,15,23,"2024-10-06"
5818,229,15,14,"2024-10-07"
5819,110,46,61,"2024-10-06"
5820,20,38,18,"2024-10-07"
5821,90,49,78,"2024-10-06"
5822,104,13,80,"2024-10-06"
5823,9,64,3,"2024-10-07"
5824,190,6,25,"2024-10-06"
5825,256,41,32,"2024-10-06"
5826,196,91,63,"2024-10-06"
5827,141,28,95,"2024-10-06"
5828,265,93,77,"2024-10-06"
5829,263,4,32,"2024-10-06"
5830,232,25,82,"2024-10-07"
5831,77,19,95,"2024-10-07"
5832,241,100,13,"2024-10-06"
5833,269,38,68,"2024-10-07"
5834,32,94,18,"2024-10-07"
5835,88,57,11,"2024-10-07"
5836,160,64,31,"2024-10-06"
5837,7,95,42,"2024-10-06"
5838,108,99,62,"2024-10-06"
5839,126,17,67,"2024-10-06"
5840,193,49,18,"2024-10-06"
5841,218,30,85,"2024-10-07"
5842,299,100,32,"2024-10-07"
5843,146,10,25,"2024-10-07"
5844,261,27,61,"2024-10-06"
5845,59,26,73,"2024-10-07"
5846,274,83,88,"2024-10-06"
5847,7,86,35,"2024-10-07"
5848,9,95,12,"2024-10-07"
5849,7,74,70,"2024-10-06"
5850,168,27,2,"2024-10-06"
5851,130,74,92,"2024-10-06"
5852,259,60,65,"2024-10-06"
5853,67,28,0,"2024-10-06"
5854,297,16,43,"2024-10-07"
5855,231,69,19,"2024-10-07"
5856,88,75,75,"2024-10-06"
5857,285,19,59,"2024-10-07"
5858,156,56,53,"2024-10-06"
5859,104,71,83,"2024-10-06"
5860,57,91,80,"2024-10-07"
5861,260,76,74,"2024-10-06"
5862,31,90,53,"2024-10-06"
5863,205,63,80,"2024-10-06"
5864,201,97,72,"2024-10-07"
5865,251,97,31,"2024-10-06"
5866,2,81,59,"2024-10-07"
5867,37,6,80,"2024-10-07"
5868,28,45,20,"2024-10-07"
5869,12,1,15,"2024-10-07"
5870,142,21,81,"2024-10-06"
5871,284,40,88,"2024-10-07"
5872,279,87,8,"2024-10-06"
5873,50,23,77,"2024-10-07"
5874,42,11,66,"2024-10-06"
5875,267,75,55,"2024-10-07"
5876,102,80,7,"2024-10-06"
5877,212,45,17,"2024-10-06"
5878,29,56,3,"2024-10-06"
5879,245,33,17,"2024-10-06"
5880,27,28,68,"2024-10-06"
5881,157,15,45,"2024-10-06"
5882,246,58,74,"2024-10-07"
5883,140,74,45,"2024-10-06"
5884,126,37,46,"2024-10-06"
5885,170,14,79,"2024-10-06"
5886,217,57,44,"2024-10-06"
5887,279,54,7,"2024-10-07"
5888,194,81,60,"2024-10-07"
5889,263,4,5,"2024-10-06"
5890,241,11,56,"2024-10-07"
5891,165,72,70,"2024-10-07"
5892,65,91,64,"2024-10-06"
5893,266,47,3,"2024-10-07"
5894,183,93,75,"2024-10-06"
5895,256,40,44,"2024-10-07"
5896,121,52,36,"2024-10-06"
5897,31,11,44,"2024-10-06"
5898,21,32,80,"2024-10-07"
5899,213,23,20,"2024-10-06"
5900,125,99,7,"2024-10-07"
5901,143,47,6,"2024-10-07"
5902,154,70,90,"2024-10-07"
5903,22,36,15,"2024-10-07"
5904,87,15,40,"2024-10-07"
5905,219,95,15,"2024-10-06"
5906,81,93,51,"2024-10-06"
5907,54,27,70,"2024-10-06"
5908,256,61,35,"2024-10-06"
5909,89,82,58,"2024-10-07"
5910,256,6,91,"2024-10-07"
5911,127,1,15,"2024-10-06"
5912,43,17,41,"2024-10-07"
5913,294,5,36,"2024-10-06"
5914,193,49,89,"2024-10-06"
5915,213,61,67,"2024-10-07"
5916,171,53,72,"2024-10-06"
5917,117,72,70,"2024-10-07"
5918,267,78,67,"2024-10-06"
5919,25,96,3,"2024-10-06"
5920,105,60,26,"2024-10-07"
5921,123,62,60,"2024-10-06"
5922,253,57,66,"2024-10-07"
5923,296,18,89,"2024-10-06"
5924,114,45,26,"2024-10-07"
5925,93,55,82,"2024-10-07"
5926,295,81,95,"2024-10-06"
5927,158,80,49,"2024-10-07"
5928,251,31,63,"2024-10-06"
5929,185,59,71,"2024-10-07"
5930,141,91,65,"2024-10-07"
5931,227,49,82,"2024-10-06"
5932,208,47,26,"2024-10-06"
5933,7,75,85,"2024-10-07"
5934,264,50,66,"2024-10-06"
5935,271,78,53,"2024-10-07"
5936,133,80,69,"2024-10-07"
5937,20,10,94,"2024-10-06"
5938,216,4,89,"2024-10-06"
5939,113,75,54,"2024-10-07"
5940,77,79,78,"2024-10-06"
5941,215,26,68,"2024-10-07"
5942,25,45,54,"2024-10-07"
5943,97,37,44,"2024-10-06"
5944,192,96,15,"2024-10-06"
5945,47,27,46,"2024-10-06"
5946,87,36,63,"2024-10-06"
5947,81,62,63,"2024-10-06"
5948,112,98,52,"2024-10-07"
5949,103,72,16,"2024-10-06"
5950,281,59,33,"2024-10-06"
5951,115,77,67,"2024-10-06"
5952,77,25,42,"2024-10-06"
5953,74,31,21,"2024-10-07"
5954,242,45,93,"2024-10-06"
5955,151,29,66,"2024-10-06"
5956,113,43,35,"2024-10-07"
5957,74,58,19,"2024-10-07"
5958,221,64,77,"2024-10-06"
5959,18,65,21,"2024-10-06"
5960,281,58,63,"2024-10-07"
5961,33,33,34,"2024-10-06"
5962,81,69,96,"2024-10-06"
5963,48,25,100,"2024-10-06"
5964,146,95,42,"2024-10-07"
5965,218,44,97,"2024-10-07"
5966,88,98,60,"2024-10-06"
5967,97,67,6,"2024-10-06"
5968,255,8,90,"2024-10-06"
5969,179,18,18,"2024-10-07"
5970,143,81,91,"2024-10-07"
5971,204,99,38,"2024-10-06"
5972,239,34,57,"2024-10-07"
5973,179,83,7,"2024-10-06"
5974,213,6,26,"2024-10-07"
5975,113,70,67,"2024-10-06"
5976,270,47,15,"2024-10-06"
5977,112,80,64,"2024-10-06"
5978,88,69,30,"2024-10-07"
5979,133,38,78,"2024-10-07"
5980,29,2,92,"2024-10-07"
5981,126,53,0,"2024-10-07"
5982,232,20,52,"2024-10-06"
5983,183,29,60,"2024-10-07"
5984,4,86,95,"2024-10-06"
5985,13,7,11,"2024-10-06"
5986,200,31,47,"2024-10-06"
5987,237,34,1,"2024-10-06"
5988,285,35,5,"2024-10-06"
5989,296,68,86,"2024-10-07"
5990,61,77,20,"2024-10-07"
5991,196,14,14,"2024-10-06"
5992,118,38,69,"2024-10-07"
5993,122,41,63,"2024-10-06"
5994,30,34,55,"2024-10-07"
5995,270,67,54,"2024-10-06"
5996,1,15,57,"2024-10-06"
5997,83,83,68,"2024-10-06"
5998,257,33,38,"2024-10-06"
5999,160,40,69,"2024-10-06"
6000,156,70,89,"2024-10-06"
6001,195,55,40,"2024-10-06"
6002,26,42,21,"2024-10-07"
6003,17,75,20,"2024-10-07"
6004,15,56,20,"2024-10-06"
6005,196,8,45,"2024-10-07"
6006,71,88,67,"2024-10-07"
6007,225,72,69,"2024-10-06"
6008,26,34,71,"2024-10-07"
6009,83,35,77,"2024-10-06"
6010,16,37,62,"2024-10-07"
6011,253,83,63,"2024-10-06"
6012,282,80,51,"2024-10-06"
6013,212,11,63,"2024-10-06"
6014,205,47,54,"2024-10-07"
6015,160,9,46,"2024-10-07"
6016,138,92,64,"2024-10-06"
6017,100,8,9,"2024-10-06"
6018,181,62,68,"2024-10-06"
6019,255,84,44,"2024-10-06"
6020,146,76,16,"2024-10-06"
6021,24,98,74,"2024-10-06"
6022,99,27,85,"2024-10-07"
6023,272,47,89,"2024-10-06"
6024,104,35,85,"2024-10-06"
6025,217,36,95,"2024-10-06"
6026,253,5,85,"2024-10-06"
6027,29,57,94,"2024-10-07"
6028,275,60,9,"2024-10-06"
6029,151,94,28,"2024-10-06"
6030,273,42,32,"2024-10-07"
6031,164,66,33,"2024-10-06"
6032,18,26,52,"2024-10-06"
6033,245,46,41,"2024-10-07"
6034,182,57,36,"2024-10-06"
6035,51,76,37,"2024-10-06"
6036,239,58,83,"2024-10-07"
6037,155,91,28,"2024-10-07"
6038,146,20,67,"2024-10-07"
6039,295,79,3,"2024-10-07"
6040,63,12,26,"2024-10-07"
6041,210,40,64,"2024-10-06"
6042,24,55,98,"2024-10-06"
6043,290,35,48,"2024-10-06"
6044,288,81,47,"2024-10-07"
6045,237,32,35,"2024-10-07"
6046,48,30,87,"2024-10-06"
6047,174,25,20,"2024-10-07"
6048,120,11,57,"2024-10-06"
6049,242,74,58,"2024-10-06"
6050,289,72,68,"2024-10-06"
6051,153,12,30,"2024-10-06"
6052,90,82,9,"2024-10-07"
6053,94,49,85,"2024-10-06"
6054,224,24,91,"2024-10-07"
6055,37,65,12,"2024-10-06"
6056,252,6,95,"2024-10-07"
6057,246,77,82,"2024-10-06"
6058,33,22,60,"2024-10-06"
6059,214,88,65,"2024-10-06"
6060,131,11,10,"2024-10-06"
6061,80,87,69,"2024-10-06"
6062,247,2,76,"2024-10-06"
6063,293,11,65,"2024-10-07"
6064,256,95,24,"2024-10-06"
6065,89,24,99,"2024-10-07"
6066,219,89,14,"2024-10-07"
6067,153,33,19,"2024-10-06"
6068,74,45,15,"2024-10-06"
6069,277,86,81,"2024-10-06"
6070,253,69,29,"2024-10-07"
6071,91,7,84,"2024-10-07"
6072,244,73,48,"2024-10-06"
6073,59,20,49,"2024-10-06"
6074,1,3,99,"2024-10-06"
6075,226,33,87,"2024-10-06"
6076,119,36,99,"2024-10-07"
6077,119,31,22,"2024-10-07"
6078,164,76,9,"2024-10-06"
6079,140,61,88,"2024-10-07"
6080,269,87,94,"2024-10-06"
6081,71,32,45,"2024-10-07"
6082,9,29,49,"2024-10-07"
6083,294,26,54,"2024-10-06"
6084,47,92,56,"2024-10-06"
6085,179,7,21,"2024-10-06"
6086,20,95,83,"2024-10-07"
6087,201,1,79,"2024-10-06"
6088,18,16,62,"2024-10-06"
6089,250,76,57,"2024-10-06"
6090,207,50,95,"2024-10-06"
6091,166,94,93,"2024-10-06"
6092,170,9,4,"2024-10-06"
6093,15,79,96,"2024-10-06"
6094,112,55,94,"2024-10-07"
6095,75,51,99,"2024-10-06"
6096,188,66,68,"2024-10-07"
6097,281,5,3,"2024-10-06"
6098,40,40,99,"2024-10-07"
6099,21,86,9,"2024-10-06"
6100,259,36,42,"2024-10-06"
6101,158,35,30,"2024-10-06"
6102,154,68,39,"2024-10-07"
6103,44,30,35,"2024-10-06"
6104,219,10,0,"2024-10-07"
6105,154,27,77,"2024-10-07"
6106,282,20,36,"2024-10-07"
6107,290,83,26,"2024-10-07"
6108,211,76,71,"2024-10-06"
6109,171,88,5,"2024-10-06"
6110,226,20,95,"2024-10-06"
6111,195,9,84,"2024-10-06"
6112,7,65,36,"2024-10-06"
6113,123,74,83,"2024-10-07"
6114,218,54,75,"2024-10-07"
6115,247,31,38,"2024-10-06"
6116,246,22,37,"2024-10-07"
6117,80,67,23,"2024-10-06"
6118,138,24,77,"2024-10-06"
6119,278,81,77,"2024-10-06"
6120,251,65,88,"2024-10-07"
6121,177,62,96,"2024-10-07"
6122,193,36,72,"2024-10-06"
6123,195,81,4,"2024-10-07"
6124,117,7,43,"2024-10-06"
6125,280,67,72,"2024-10-06"
6126,64,3,48,"2024-10-06"
6127,231,36,16,"2024-10-07"
6128,22,78,49,"2024-10-06"
6129,255,95,62,"2024-10-06"
6130,219,77,69,"2024-10-06"
6131,145,60,2,"2024-10-06"
6132,129,68,29,"2024-10-07"
6133,45,75,0,"2024-10-07"
6134,162,11,58,"2024-10-06"
6135,178,19,25,"2024-10-06"
6136,178,88,57,"2024-10-06"
6137,227,14,54,"2024-10-07"
6138,299,59,68,"2024-10-07"
6139,11,1,19,"2024-10-06"
6140,162,53,27,"2024-10-07"
6141,174,31,44,"2024-10-07"
6142,122,91,44,"2024-10-06"
6143,78,68,43,"2024-10-07"
6144,141,73,100,"2024-10-06"
6145,34,52,62,"2024-10-06"
6146,10,55,66,"2024-10-07"
6147,257,50,27,"2024-10-06"
6148,46,77,51,"2024-10-07"
6149,93,94,38,"2024-10-07"
6150,182,17,52,"2024-10-07"
6151,232,39,42,"2024-10-06"
6152,26,61,91,"2024-10-06"
6153,238,32,57,"2024-10-06"
6154,108,11,75,"2024-10-06"
6155,107,65,64,"2024-10-07"
6156,173,69,44,"2024-10-07"
6157,89,60,97,"2024-10-07"
6158,171,50,45,"2024-10-06"
6159,290,24,41,"2024-10-06"
6160,81,48,51,"2024-10-06"
6161,270,75,27,"2024-10-06"
6162,158,98,39,"2024-10-07"
6163,22,15,55,"2024-10-07"
6164,123,23,42,"2024-10-06"
6165,60,14,97,"2024-10-06"
6166,234,14,40,"2024-10-06"
6167,54,76,52,"2024-10-06"
6168,115,32,75,"2024-10-07"
6169,105,68,25,"2024-10-06"
6170,257,26,38,"2024-10-07"
6171,147,87,47,"2024-10-06"
6172,86,18,86,"2024-10-06"
6173,194,42,53,"2024-10-07"
6174,292,1,35,"2024-10-07"
6175,278,55,87,"2024-10-06"
6176,93,81,33,"2024-10-07"
6177,50,38,7,"2024-10-07"
6178,241,31,40,"2024-10-07"
6179,211,16,77,"2024-10-07"
6180,275,95,75,"2024-10-07"
6181,130,85,35,"2024-10-07"
6182,94,40,40,"2024-10-06"
6183,15,70,40,"2024-10-07"
6184,48,80,57,"2024-10-07"
6185,157,6,33,"2024-10-06"
6186,62,29,18,"2024-10-07"
6187,80,34,28,"2024-10-07"
6188,226,43,8,"2024-10-06"
6189,285,47,64,"2024-10-07"
6190,134,48,95,"2024-10-06"
6191,189,23,56,"2024-10-06"
6192,103,69,55,"2024-10-06"
6193,56,76,24,"2024-10-06"
6194,170,83,87,"2024-10-06"
6195,18,39,70,"2024-10-07"
6196,43,15,76,"2024-10-06"
6197,126,75,46,"2024-10-06"
6198,76,70,31,"2024-10-07"
6199,130,52,97,"2024-10-07"
6200,57,37,13,"2024-10-07"
6201,124,65,31,"2024-10-06"
6202,60,33,71,"2024-10-07"
6203,296,12,15,"2024-10-07"
6204,248,29,48,"2024-10-06"
6205,157,87,6,"2024-10-07"
6206,242,1,21,"2024-10-06"
6207,129,32,74,"2024-10-07"
6208,211,47,77,"2024-10-06"
6209,247,30,61,"2024-10-06"
6210,38,29,100,"2024-10-06"
6211,151,1,35,"2024-10-06"
6212,163,24,73,"2024-10-06"
6213,13,43,95,"2024-10-06"
6214,300,39,84,"2024-10-06"
6215,265,69,84,"2024-10-07"
6216,197,82,24,"2024-10-07"
6217,239,80,9,"2024-10-06"
6218,119,37,62,"2024-10-07"
6219,73,28,70,"2024-10-06"
6220,163,34,70,"2024-10-07"
6221,137,36,58,"2024-10-07"
6222,73,83,33,"2024-10-07"
6223,71,66,75,"2024-10-07"
6224,249,33,46,"2024-10-06"
6225,77,47,74,"2024-10-07"
6226,116,88,99,"2024-10-06"
6227,145,80,21,"2024-10-07"
6228,156,74,96,"2024-10-06"
6229,246,83,79,"2024-10-06"
6230,152,97,24,"2024-10-06"
6231,11,91,66,"2024-10-06"
6232,2,16,72,"2024-10-06"
6233,170,57,20,"2024-10-07"
6234,184,18,41,"2024-10-06"
6235,187,78,6,"2024-10-06"
6236,128,37,19,"2024-10-07"
6237,223,73,81,"2024-10-06"
6238,266,44,88,"2024-10-06"
6239,239,16,43,"2024-10-07"
6240,66,36,65,"2024-10-07"
6241,115,83,53,"2024-10-06"
6242,248,69,62,"2024-10-06"
6243,99,64,9,"2024-10-06"
6244,93,5,53,"2024-10-07"
6245,235,87,57,"2024-10-07"
6246,91,34,32,"2024-10-07"
6247,266,8,99,"2024-10-06"
6248,216,1,69,"2024-10-07"
6249,81,41,48,"2024-10-06"
6250,187,43,15,"2024-10-07"
6251,292,79,39,"2024-10-06"
6252,209,60,19,"2024-10-07"
6253,89,45,28,"2024-10-06"
6254,25,50,77,"2024-10-06"
6255,51,83,52,"2024-10-06"
6256,89,99,1,"2024-10-06"
6257,169,21,34,"2024-10-07"
6258,245,62,77,"2024-10-07"
6259,101,78,23,"2024-10-06"
6260,91,33,73,"2024-10-06"
6261,127,48,7,"2024-10-06"
6262,34,75,68,"2024-10-07"
6263,246,52,80,"2024-10-07"
6264,281,92,94,"2024-10-07"
6265,58,11,69,"2024-10-07"
6266,29,60,70,"2024-10-06"
6267,298,39,95,"2024-10-06"
6268,174,96,35,"2024-10-06"
6269,90,19,22,"2024-10-06"
6270,76,42,76,"2024-10-07"
6271,242,59,45,"2024-10-07"
6272,25,71,34,"2024-10-06"
6273,126,9,93,"2024-10-06"
6274,231,13,34,"2024-10-06"
6275,67,82,35,"2024-10-06"
6276,241,76,55,"2024-10-07"
6277,137,59,75,"2024-10-07"
6278,230,9,44,"2024-10-06"
6279,228,23,6,"2024-10-06"
6280,75,26,57,"2024-10-07"
6281,278,19,75,"2024-10-06"
6282,233,94,82,"2024-10-07"
6283,153,11,48,"2024-10-07"
6284,214,55,38,"2024-10-07"
6285,173,54,93,"2024-10-07"
6286,60,17,58,"2024-10-06"
6287,48,40,54,"2024-10-06"
6288,174,9,3,"2024-10-06"
6289,255,32,3,"2024-10-06"
6290,30,61,17,"2024-10-06"
6291,91,8,24,"2024-10-07"
6292,50,25,88,"2024-10-07"
6293,235,4,95,"2024-10-06"
6294,193,73,29,"2024-10-06"
6295,66,34,8,"2024-10-07"
6296,119,5,3,"2024-10-07"
6297,128,32,0,"2024-10-06"
6298,217,38,75,"2024-10-07"
6299,260,62,39,"2024-10-07"
6300,184,84,42,"2024-10-07"
6301,150,66,27,"2024-10-06"
6302,215,19,99,"2024-10-07"
6303,160,32,51,"2024-10-07"
6304,125,56,91,"2024-10-06"
6305,245,49,61,"2024-10-06"
6306,212,61,99,"2024-10-07"
6307,105,93,74,"2024-10-07"
6308,114,15,76,"2024-10-06"
6309,73,24,49,"2024-10-06"
6310,78,65,10,"2024-10-06"
6311,269,57,95,"2024-10-06"
6312,105,12,97,"2024-10-06"
6313,66,67,98,"2024-10-07"
6314,136,54,93,"2024-10-07"
6315,15,59,38,"2024-10-07"
6316,191,59,63,"2024-10-07"
6317,43,11,6,"2024-10-06"
6318,284,63,12,"2024-10-07"
6319,96,66,55,"2024-10-07"
6320,259,19,59,"2024-10-06"
6321,15,35,52,"2024-10-06"
6322,148,58,85,"2024-10-06"
6323,183,4,80,"2024-10-06"
6324,194,15,40,"2024-10-06"
6325,168,98,9,"2024-10-06"
6326,66,96,1,"2024-10-07"
6327,32,87,21,"2024-10-06"
6328,267,83,71,"2024-10-07"
6329,72,62,31,"2024-10-06"
6330,118,91,82,"2024-10-07"
6331,243,8,61,"2024-10-06"
6332,246,10,78,"2024-10-06"
6333,81,88,88,"2024-10-07"
6334,41,21,29,"2024-10-06"
6335,36,79,32,"2024-10-06"
6336,35,27,31,"2024-10-06"
6337,43,92,21,"2024-10-06"
6338,54,90,51,"2024-10-06"
6339,188,50,58,"2024-10-06"
6340,263,89,56,"2024-10-06"
6341,154,97,14,"2024-10-06"
6342,175,12,54,"2024-10-07"
6343,225,83,70,"2024-10-07"
6344,265,57,25,"2024-10-06"
6345,52,18,88,"2024-10-06"
6346,83,94,67,"2024-10-06"
6347,24,99,19,"2024-10-07"
6348,1,39,67,"2024-10-06"
6349,78,45,20,"2024-10-07"
6350,48,51,16,"2024-10-07"
6351,204,89,66,"2024-10-07"
6352,71,9,7,"2024-10-06"
6353,199,17,77,"2024-10-06"
6354,202,18,12,"2024-10-06"
6355,37,63,96,"2024-10-07"
6356,299,51,61,"2024-10-06"
6357,89,54,17,"2024-10-07"
6358,103,4,11,"2024-10-06"
6359,4,95,79,"2024-10-07"
6360,51,35,70,"2024-10-06"
6361,115,67,55,"2024-10-06"
6362,180,3,68,"2024-10-06"
6363,235,72,62,"2024-10-06"
6364,270,35,32,"2024-10-06"
6365,21,65,4,"2024-10-06"
6366,87,71,4,"2024-10-07"
6367,102,69,30,"2024-10-07"
6368,90,41,84,"2024-10-06"
6369,71,5,60,"2024-10-06"
6370,100,94,40,"2024-10-06"
6371,155,56,93,"2024-10-06"
6372,213,91,44,"2024-10-06"
6373,60,30,99,"2024-10-06"
6374,163,37,14,"2024-10-06"
6375,226,85,57,"2024-10-06"
6376,220,68,21,"2024-10-07"
6377,84,18,33,"2024-10-06"
6378,191,43,7,"2024-10-06"
6379,231,77,58,"2024-10-06"
6380,210,58,26,"2024-10-06"
6381,300,93,98,"2024-10-06"
6382,271,18,82,"2024-10-07"
6383,162,76,26,"2024-10-06"
6384,250,43,76,"2024-10-07"
6385,299,82,54,"2024-10-06"
6386,130,56,46,"2024-10-06"
6387,242,17,67,"2024-10-07"
6388,171,91,11,"2024-10-07"
6389,15,39,88,"2024-10-07"
6390,163,71,71,"2024-10-06"
6391,223,92,85,"2024-10-07"
6392,39,67,3,"2024-10-06"
6393,40,5,22,"2024-10-06"
6394,153,53,74,"2024-10-07"
6395,84,27,68,"2024-10-06"
6396,42,11,2,"2024-10-06"
6397,48,14,87,"2024-10-06"
6398,16,97,78,"2024-10-07"
6399,142,7,58,"2024-10-06"
6400,123,36,47,"2024-10-07"
6401,110,81,18,"2024-10-06"
6402,26,2,24,"2024-10-06"
6403,112,30,69,"2024-10-07"
6404,27,14,66,"2024-10-06"
6405,111,46,96,"2024-10-07"
6406,107,2,3,"2024-10-07"
6407,285,80,16,"2024-10-07"
6408,80,46,89,"2024-10-07"
6409,43,57,82,"2024-10-06"
6410,44,61,30,"2024-10-07"
6411,156,22,5,"2024-10-06"
6412,41,56,67,"2024-10-07"
6413,170,1,73,"2024-10-06"
6414,101,4,23,"2024-10-06"
6415,165,42,28,"2024-10-06"
6416,228,50,64,"2024-10-07"
6417,220,4,9,"2024-10-07"
6418,7,74,56,"2024-10-06"
6419,168,69,14,"2024-10-06"
6420,27,51,13,"2024-10-07"
6421,186,40,100,"2024-10-06"
6422,140,77,37,"2024-10-07"
6423,181,16,25,"2024-10-06"
6424,62,44,27,"2024-10-07"
6425,295,2,72,"2024-10-07"
6426,147,73,18,"2024-10-07"
6427,106,3,6,"2024-10-07"
6428,113,21,46,"2024-10-07"
6429,227,48,11,"2024-10-07"
6430,176,54,77,"2024-10-06"
6431,34,59,65,"2024-10-07"
6432,270,99,22,"2024-10-07"
6433,10,61,23,"2024-10-07"
6434,58,21,1,"2024-10-07"
6435,255,38,64,"2024-10-07"
6436,4,17,95,"2024-10-07"
6437,182,55,87,"2024-10-06"
6438,202,96,50,"2024-10-06"
6439,73,31,76,"2024-10-06"
6440,163,93,56,"2024-10-06"
6441,205,44,25,"2024-10-07"
6442,129,41,100,"2024-10-06"
6443,245,8,91,"2024-10-07"
6444,186,61,15,"2024-10-06"
6445,143,15,43,"2024-10-06"
6446,201,45,56,"2024-10-07"
6447,283,69,97,"2024-10-06"
6448,133,17,59,"2024-10-07"
6449,113,49,97,"2024-10-07"
6450,80,9,90,"2024-10-06"
6451,274,78,20,"2024-10-07"
6452,140,21,91,"2024-10-07"
6453,24,75,53,"2024-10-06"
6454,242,91,84,"2024-10-07"
6455,268,35,30,"2024-10-06"
6456,215,71,75,"2024-10-06"
6457,170,75,84,"2024-10-06"
6458,266,70,83,"2024-10-07"
6459,192,18,32,"2024-10-06"
6460,62,51,55,"2024-10-07"
6461,34,88,89,"2024-10-07"
6462,32,43,13,"2024-10-06"
6463,162,88,4,"2024-10-06"
6464,23,84,51,"2024-10-06"
6465,23,26,38,"2024-10-07"
6466,82,72,45,"2024-10-06"
6467,80,17,76,"2024-10-06"
6468,105,52,62,"2024-10-06"
6469,193,41,19,"2024-10-07"
6470,96,93,73,"2024-10-07"
6471,126,25,85,"2024-10-06"
6472,174,59,0,"2024-10-07"
6473,178,31,2,"2024-10-06"
6474,280,42,81,"2024-10-07"
6475,164,69,85,"2024-10-07"
6476,113,100,2,"2024-10-06"
6477,65,12,70,"2024-10-07"
6478,152,10,52,"2024-10-06"
6479,215,56,17,"2024-10-07"
6480,176,13,92,"2024-10-06"
6481,203,44,1,"2024-10-06"
6482,53,45,28,"2024-10-06"
6483,270,36,66,"2024-10-06"
6484,212,60,48,"2024-10-06"
6485,113,45,24,"2024-10-06"
6486,170,78,42,"2024-10-06"
6487,68,14,99,"2024-10-07"
6488,265,63,13,"2024-10-06"
6489,45,83,65,"2024-10-06"
6490,17,6,50,"2024-10-07"
6491,175,91,33,"2024-10-07"
6492,282,85,34,"2024-10-07"
6493,93,86,30,"2024-10-07"
6494,58,84,4,"2024-10-07"
6495,103,29,92,"2024-10-07"
6496,146,20,93,"2024-10-06"
6497,249,32,60,"2024-10-07"
6498,155,23,9,"2024-10-07"
6499,62,71,64,"2024-10-07"
6500,40,80,75,"2024-10-07"
6501,228,46,85,"2024-10-07"
6502,175,75,4,"2024-10-07"
6503,96,7,30,"2024-10-07"
6504,20,3,5,"2024-10-06"
6505,296,56,6,"2024-10-06"
6506,299,50,33,"2024-10-07"
6507,207,85,31,"2024-10-07"
6508,218,7,91,"2024-10-06"
6509,184,83,94,"2024-10-07"
6510,58,69,94,"2024-10-07"
6511,188,28,6,"2024-10-06"
6512,119,18,96,"2024-10-07"
6513,187,66,82,"2024-10-06"
6514,39,70,59,"2024-10-06"
6515,64,91,93,"2024-10-07"
6516,147,65,91,"2024-10-06"
6517,126,16,89,"2024-10-06"
6518,158,69,98,"2024-10-07"
6519,182,53,73,"2024-10-07"
6520,99,86,39,"2024-10-07"
6521,35,63,11,"2024-10-06"
6522,59,89,59,"2024-10-07"
