reviewId,userId,trainingId,organisationScore,communicationMarks,hardWorkingMarks,disciplineMarks,performanceScore
5974,242,8,73,0,1,1,2
5975,76,97,63,0,1,1,2
5976,107,54,38,1,0,1,2
5977,30,78,51,0,0,0,0
5978,181,34,89,0,0,0,0
5979,106,66,82,0,1,1,2
5980,226,3,38,1,1,0,2
5981,30,19,97,0,0,1,1
5982,262,96,3,1,1,0,2
5983,151,55,57,0,1,0,1
5984,277,7,94,0,1,1,2
5985,113,25,32,0,1,1,2
5986,161,85,89,1,1,1,3
5987,259,97,54,0,1,0,1
5988,21,86,22,1,0,0,1
5989,118,49,69,0,1,1,2
5990,42,5,44,0,1,0,1
5991,292,89,43,1,0,1,2
5992,139,44,51,0,1,1,2
5993,156,55,37,1,0,1,2
5994,180,20,41,0,1,1,2
5995,172,81,0,1,1,1,3
5996,197,47,20,0,0,0,0
5997,213,39,23,0,0,0,0
5998,108,72,68,1,0,0,1
5999,74,42,75,0,0,0,0
6000,102,32,74,0,1,1,2
6001,283,66,0,1,1,0,2
6002,217,94,59,1,1,0,2
6003,200,15,0,0,1,1,2
6004,235,72,36,0,1,1,2
6005,16,36,5,1,0,1,2
6006,98,8,80,1,0,0,1
6007,42,75,100,0,1,1,2
6008,28,49,2,1,1,1,3
6009,30,91,47,0,0,1,1
6010,46,4,18,0,1,0,1
6011,227,68,78,0,1,0,1
6012,242,48,10,1,0,1,2
6013,90,83,29,1,1,0,2
6014,127,49,96,1,0,0,1
6015,137,42,75,0,0,0,0
6016,115,81,4,1,1,1,3
6017,122,79,79,1,0,1,2
6018,82,50,59,1,0,0,1
6019,128,21,93,1,1,1,3
6020,135,48,85,1,1,0,2
6021,126,75,93,0,1,0,1
6022,101,71,72,1,1,0,2
6023,102,92,96,0,1,0,1
6024,294,42,63,0,1,0,1
6025,177,62,59,0,1,0,1
6026,265,3,39,1,0,1,2
6027,121,66,80,0,1,1,2
6028,164,63,12,0,0,0,0
6029,288,16,69,0,1,1,2
6030,177,96,99,0,1,1,2
6031,292,89,56,0,1,1,2
6032,179,36,65,1,0,1,2
6033,289,80,8,1,0,1,2
6034,201,11,0,1,1,1,3
6035,109,75,13,1,1,0,2
6036,68,65,81,1,1,1,3
6037,39,80,73,1,0,1,2
6038,175,14,6,0,0,0,0
6039,70,71,84,0,0,1,1
6040,57,98,100,1,1,0,2
6041,137,4,34,0,0,1,1
6042,14,74,28,0,1,1,2
6043,53,87,17,0,0,0,0
6044,81,4,7,1,0,0,1
6045,26,77,38,0,1,1,2
6046,256,49,39,1,1,0,2
6047,165,42,31,0,1,1,2
6048,234,21,74,1,1,0,2
6049,244,100,44,1,1,1,3
6050,56,9,60,1,1,0,2
6051,101,51,20,1,1,0,2
6052,264,47,98,1,1,0,2
6053,65,24,89,1,0,0,1
6054,150,96,77,1,1,0,2
6055,93,6,70,1,1,0,2
6056,211,65,5,0,0,1,1
6057,87,93,23,0,0,1,1
6058,132,93,79,1,1,0,2
6059,161,71,70,1,1,0,2
6060,259,78,38,1,1,1,3
6061,241,9,0,0,1,0,1
6062,285,77,16,0,0,0,0
6063,127,15,70,1,1,1,3
6064,114,95,33,1,1,0,2
6065,268,44,92,0,1,1,2
6066,223,24,27,1,1,1,3
6067,108,36,98,0,1,1,2
6068,197,64,91,0,1,0,1
6069,292,50,69,1,1,1,3
6070,126,85,39,0,1,1,2
6071,232,20,70,1,0,1,2
6072,12,25,6,0,0,1,1
6073,7,7,9,0,1,1,2
6074,141,52,13,1,1,0,2
6075,199,69,25,1,0,0,1
6076,26,95,32,1,0,1,2
6077,200,60,26,1,1,0,2
6078,14,2,16,1,1,0,2
6079,199,36,12,0,0,1,1
6080,73,57,85,1,0,0,1
6081,17,31,32,0,0,0,0
6082,286,86,89,1,0,1,2
6083,278,81,25,1,1,1,3
6084,3,26,60,1,1,1,3
6085,32,51,77,1,0,1,2
6086,216,80,25,0,0,0,0
6087,291,10,45,1,1,1,3
6088,213,9,76,1,1,1,3
6089,147,60,22,0,1,0,1
6090,39,7,76,0,0,0,0
6091,68,2,6,0,1,0,1
6092,66,91,62,0,0,0,0
6093,81,90,85,1,0,1,2
6094,298,23,49,1,1,1,3
6095,74,97,56,1,1,0,2
6096,166,73,86,1,0,0,1
6097,58,87,98,1,1,1,3
6098,147,34,95,0,0,0,0
6099,235,22,5,0,1,0,1
6100,69,29,47,0,1,0,1
6101,187,10,76,1,0,0,1
6102,94,60,8,1,1,0,2
6103,95,59,73,1,0,0,1
6104,54,11,71,1,0,0,1
6105,161,61,93,0,0,0,0
6106,11,73,42,0,1,1,2
6107,47,37,33,1,0,1,2
6108,237,47,45,0,1,0,1
6109,180,2,68,0,1,0,1
6110,213,41,79,0,0,0,0
6111,220,45,18,1,0,0,1
6112,141,5,96,1,1,1,3
6113,269,45,58,1,1,1,3
6114,75,26,1,0,1,1,2
6115,185,19,80,1,0,0,1
6116,111,15,87,1,0,0,1
6117,120,46,44,0,0,0,0
6118,12,18,76,1,1,1,3
6119,234,49,48,0,1,0,1
6120,140,67,100,0,1,1,2
6121,156,81,11,0,1,1,2
6122,209,4,42,0,0,1,1
6123,277,91,35,1,1,0,2
6124,201,100,25,0,0,0,0
6125,259,18,65,1,1,1,3
6126,70,35,72,1,0,1,2
6127,182,53,100,0,1,0,1
6128,143,72,19,0,1,0,1
6129,27,99,54,0,0,0,0
6130,166,61,52,0,0,1,1
6131,67,99,71,0,0,0,0
6132,73,10,72,0,0,0,0
6133,18,50,82,0,1,0,1
6134,229,42,12,1,0,0,1
6135,249,72,13,0,1,1,2
6136,211,76,18,0,0,1,1
6137,107,7,57,0,0,1,1
6138,293,93,40,1,0,1,2
6139,175,31,2,1,0,1,2
6140,49,42,26,0,0,1,1
6141,242,73,15,1,0,0,1
6142,241,99,84,0,0,0,0
6143,281,77,47,0,1,0,1
6144,13,33,78,1,1,0,2
6145,101,68,30,1,1,0,2
6146,191,85,91,1,0,0,1
6147,159,7,12,0,1,1,2
6148,249,52,64,0,1,1,2
6149,175,19,16,1,0,0,1
6150,87,95,8,1,1,1,3
6151,262,69,50,0,1,1,2
6152,47,6,22,1,1,1,3
6153,269,47,19,0,1,0,1
6154,181,100,9,1,0,1,2
6155,2,12,87,0,0,1,1
6156,249,15,93,0,1,0,1
6157,52,46,91,1,0,0,1
6158,90,30,20,0,1,1,2
6159,218,16,3,1,0,0,1
6160,62,42,1,0,1,0,1
6161,132,12,92,0,0,1,1
6162,294,58,21,0,1,0,1
6163,68,27,3,1,1,1,3
6164,140,95,32,0,1,0,1
6165,157,99,70,1,1,0,2
6166,100,39,79,1,0,0,1
6167,44,14,74,0,1,0,1
6168,188,65,76,1,0,0,1
6169,176,86,5,0,0,1,1
6170,299,33,68,1,1,0,2
6171,185,12,69,0,1,0,1
6172,109,89,26,1,1,1,3
6173,277,85,28,0,0,0,0
6174,292,10,29,0,1,1,2
6175,240,35,49,0,1,1,2
6176,175,23,68,0,1,0,1
6177,271,20,100,0,0,1,1
6178,177,27,90,0,1,0,1
6179,184,9,42,1,1,0,2
6180,11,9,64,0,0,0,0
6181,46,16,69,0,1,0,1
6182,213,96,84,1,1,1,3
6183,9,50,94,0,1,1,2
6184,212,44,37,0,0,1,1
6185,299,77,87,0,1,1,2
6186,45,30,50,1,0,1,2
6187,27,84,56,0,1,0,1
6188,274,100,10,0,1,0,1
6189,18,63,73,0,1,1,2
6190,167,35,23,1,1,0,2
6191,176,81,20,0,0,0,0
6192,99,29,54,1,1,1,3
6193,10,31,3,0,0,1,1
6194,200,6,56,0,1,0,1
6195,47,71,79,0,0,0,0
6196,162,39,92,1,1,1,3
6197,95,63,38,0,1,0,1
6198,195,94,27,0,1,1,2
6199,252,94,93,0,0,0,0
6200,230,55,65,1,0,0,1
6201,21,43,50,1,1,0,2
6202,157,14,44,1,0,0,1
6203,273,4,17,1,1,0,2
6204,10,100,83,1,1,1,3
6205,162,71,65,0,0,0,0
6206,134,47,45,0,0,1,1
6207,106,35,56,0,0,0,0
6208,127,35,55,1,1,0,2
6209,249,73,9,1,0,0,1
6210,276,52,52,1,0,0,1
6211,7,55,45,0,1,0,1
6212,114,52,70,1,0,0,1
6213,64,39,0,0,0,1,1
6214,263,12,77,0,1,0,1
6215,136,66,70,0,1,1,2
6216,128,11,57,1,0,1,2
6217,24,24,62,1,0,0,1
6218,265,7,62,1,0,0,1
6219,260,7,2,0,1,1,2
6220,74,29,45,0,1,1,2
6221,22,98,41,1,0,0,1
6222,111,35,35,0,1,1,2
6223,26,19,32,1,1,0,2
6224,294,19,61,0,0,0,0
6225,113,30,63,1,1,0,2
6226,208,34,27,0,1,0,1
6227,30,91,91,0,0,1,1
6228,159,93,80,1,0,0,1
6229,50,38,67,0,1,0,1
6230,114,91,76,1,1,0,2
6231,263,50,14,0,0,1,1
6232,271,66,9,0,1,1,2
6233,178,34,27,1,1,1,3
6234,61,90,16,0,0,1,1
6235,45,68,59,0,1,1,2
6236,29,72,4,0,1,0,1
6237,226,34,47,1,1,0,2
6238,158,88,43,0,0,0,0
6239,260,90,34,1,1,0,2
6240,35,31,45,1,1,1,3
6241,199,88,25,0,1,1,2
6242,205,55,9,1,0,1,2
6243,187,93,48,0,0,0,0
6244,160,60,74,1,1,1,3
6245,207,68,42,0,0,1,1
6246,113,64,95,1,1,0,2
6247,148,15,54,0,0,1,1
6248,265,55,76,0,0,0,0
6249,34,7,90,0,1,1,2
6250,11,91,65,0,0,1,1
6251,12,7,84,1,0,0,1
6252,135,57,93,0,1,0,1
6253,210,22,22,1,1,1,3
6254,177,25,66,0,0,0,0
6255,151,49,81,0,1,0,1
6256,59,11,19,1,1,0,2
6257,238,4,85,1,0,1,2
6258,27,77,100,1,1,1,3
6259,34,19,34,1,0,1,2
6260,215,47,60,1,0,0,1
6261,80,42,65,1,1,1,3
6262,13,100,93,0,0,1,1
6263,13,30,15,1,1,0,2
6264,174,33,87,1,0,0,1
6265,33,32,75,1,0,0,1
6266,192,33,80,1,1,0,2
6267,288,90,20,1,1,0,2
6268,296,8,81,0,1,1,2
6269,154,80,70,1,0,1,2
6270,165,56,75,1,1,0,2
6271,207,52,100,1,0,0,1
6272,115,42,38,0,1,1,2
6273,106,88,43,1,1,1,3
6274,99,12,3,0,1,1,2
6275,252,86,9,0,1,0,1
6276,6,43,84,1,0,0,1
6277,45,87,18,0,0,0,0
6278,10,9,100,1,0,0,1
6279,179,46,58,1,0,1,2
6280,226,93,57,0,0,0,0
6281,250,13,14,1,0,0,1
6282,279,14,100,0,0,1,1
6283,209,76,40,0,1,1,2
6284,214,38,73,1,1,1,3
6285,189,97,40,1,1,1,3
6286,85,65,30,0,0,0,0
6287,69,66,33,1,1,0,2
6288,290,78,39,1,0,0,1
6289,185,96,73,1,0,1,2
6290,124,100,26,0,1,0,1
6291,121,59,3,1,0,1,2
6292,215,2,29,0,1,1,2
6293,283,48,38,0,1,0,1
6294,252,98,6,0,0,1,1
6295,42,69,99,0,0,1,1
6296,196,46,32,1,0,0,1
6297,108,57,0,0,1,0,1
6298,47,92,80,0,1,1,2
6299,180,51,10,1,1,1,3
6300,46,14,26,1,1,0,2
6301,208,77,60,1,1,1,3
6302,296,100,89,1,1,0,2
6303,80,70,38,1,0,0,1
6304,55,45,54,0,1,0,1
6305,161,44,30,1,1,1,3
6306,206,74,49,1,0,1,2
6307,241,57,25,1,0,1,2
6308,159,39,60,0,1,1,2
6309,127,39,50,1,1,0,2
6310,29,44,13,0,0,1,1
6311,60,40,73,1,1,0,2
6312,248,69,30,1,1,0,2
6313,176,80,12,0,1,1,2
6314,83,51,52,1,0,1,2
6315,22,12,97,0,1,0,1
6316,300,61,39,1,1,1,3
6317,281,45,69,0,0,1,1
6318,153,87,11,0,0,0,0
6319,50,45,41,0,1,0,1
6320,244,72,4,1,1,0,2
6321,298,80,19,0,1,1,2
6322,234,55,82,0,0,0,0
6323,280,67,52,0,1,1,2
6324,238,49,9,0,0,0,0
6325,296,54,37,1,0,0,1
6326,300,21,96,1,0,1,2
6327,159,93,100,1,1,1,3
6328,206,40,29,0,1,0,1
6329,131,44,57,0,1,1,2
6330,46,15,56,0,1,1,2
6331,89,34,94,0,1,0,1
6332,20,78,48,0,1,1,2
6333,231,17,84,1,1,1,3
6334,93,93,29,0,1,0,1
6335,108,88,21,1,1,0,2
6336,79,10,58,0,0,1,1
6337,98,54,84,0,1,1,2
6338,72,5,44,1,0,1,2
6339,246,68,56,1,1,0,2
6340,190,95,66,0,0,0,0
6341,291,23,41,1,1,0,2
6342,139,24,96,1,1,0,2
6343,212,64,28,1,1,1,3
6344,10,98,40,0,1,0,1
6345,278,75,28,1,1,0,2
6346,50,54,23,0,0,1,1
6347,35,24,70,1,1,1,3
6348,170,61,38,0,0,1,1
6349,147,88,2,1,0,1,2
6350,145,87,17,0,1,0,1
6351,125,32,79,1,1,1,3
6352,119,28,42,1,1,1,3
6353,114,91,27,0,1,1,2
6354,203,7,28,1,0,0,1
6355,77,63,3,0,1,0,1
6356,79,98,69,1,0,1,2
6357,167,40,29,1,0,0,1
6358,138,36,29,1,1,0,2
6359,173,2,54,1,0,1,2
6360,277,41,91,1,1,1,3
6361,273,18,45,1,1,1,3
6362,149,11,11,1,1,1,3
6363,111,92,50,0,1,1,2
6364,210,50,91,1,1,0,2
6365,194,13,36,1,0,1,2
6366,59,56,24,1,1,0,2
6367,63,13,71,0,1,0,1
6368,198,39,52,0,0,0,0
6369,285,84,84,0,0,0,0
6370,224,30,86,1,1,0,2
6371,288,19,88,0,1,0,1
6372,109,55,75,0,0,1,1
6373,212,45,36,1,1,1,3
6374,155,97,35,0,1,1,2
6375,42,69,85,1,0,1,2
6376,60,2,55,1,1,0,2
6377,271,14,96,1,1,0,2
6378,35,98,70,0,0,0,0
6379,191,59,57,1,0,0,1
6380,117,33,62,1,0,1,2
6381,245,24,37,1,0,1,2
6382,52,74,20,1,0,1,2
6383,296,98,4,1,1,0,2
6384,226,21,75,0,0,0,0
6385,255,41,65,1,0,0,1
6386,84,46,7,0,1,1,2
6387,300,94,35,0,1,1,2
6388,180,43,81,0,1,1,2
6389,62,79,60,1,0,1,2
6390,3,43,46,1,0,1,2
6391,133,56,76,0,1,0,1
6392,25,15,27,1,0,0,1
6393,276,37,78,0,0,1,1
6394,47,53,47,1,1,1,3
6395,207,72,89,0,1,1,2
6396,113,97,100,0,0,0,0
6397,2,22,34,1,0,1,2
6398,179,60,11,1,1,1,3
6399,74,49,72,0,0,1,1
6400,2,40,64,1,1,0,2
6401,131,75,41,1,1,1,3
6402,260,53,83,1,1,0,2
6403,192,28,66,1,1,0,2
6404,205,38,36,0,1,0,1
6405,183,39,75,0,0,0,0
6406,200,95,36,0,0,0,0
6407,43,96,54,0,1,1,2
6408,237,86,63,0,0,1,1
6409,250,4,87,0,1,1,2
6410,131,19,20,0,1,1,2
6411,73,58,16,1,0,0,1
6412,68,91,32,1,0,0,1
6413,239,56,79,0,0,1,1
6414,8,42,24,0,1,0,1
6415,144,69,89,0,1,1,2
6416,80,9,16,1,1,0,2
6417,135,18,30,1,0,1,2
6418,132,13,87,1,1,1,3
6419,58,4,80,0,0,0,0
6420,22,26,80,0,1,0,1
6421,75,3,28,1,0,1,2
6422,289,36,50,0,0,1,1
6423,116,54,5,0,1,0,1
6424,86,25,86,0,1,0,1
6425,167,69,4,0,1,1,2
6426,18,70,58,0,0,0,0
6427,116,56,87,1,1,1,3
6428,25,3,93,0,1,1,2
6429,215,77,5,0,1,1,2
6430,98,82,12,0,0,0,0
6431,123,95,68,0,1,0,1
6432,271,67,85,0,0,0,0
6433,126,61,25,0,1,1,2
6434,182,81,91,1,1,0,2
6435,113,3,90,0,1,1,2
6436,235,8,66,0,0,0,0
6437,10,68,13,1,1,0,2
6438,158,66,16,0,0,1,1
6439,155,91,40,0,0,0,0
6440,281,40,11,0,1,0,1
6441,57,27,100,1,0,0,1
6442,289,95,32,1,0,1,2
6443,37,91,70,1,1,1,3
6444,40,67,91,1,1,0,2
6445,142,63,44,1,0,1,2
6446,173,78,49,1,0,1,2
6447,94,19,53,1,0,1,2
6448,61,78,47,1,0,1,2
6449,171,1,90,1,1,1,3
6450,253,5,6,0,0,0,0
6451,168,9,94,0,1,1,2
6452,74,56,72,1,1,0,2
6453,286,24,2,0,1,1,2
6454,130,65,34,1,0,0,1
6455,131,67,17,0,0,1,1
6456,114,76,69,1,1,1,3
6457,93,10,42,1,0,0,1
6458,157,95,94,1,1,0,2
6459,116,78,24,0,0,1,1
6460,194,21,16,0,1,0,1
6461,256,81,7,1,1,0,2
6462,145,14,12,0,1,0,1
6463,171,86,58,1,1,1,3
6464,127,64,64,0,0,0,0
6465,267,37,83,1,0,0,1
6466,21,100,66,1,1,1,3
6467,58,96,22,1,0,0,1
6468,136,76,3,1,1,1,3
6469,81,34,71,0,0,1,1
6470,147,79,51,1,0,0,1
6471,18,34,45,0,0,0,0
6472,250,92,8,1,0,0,1
6473,147,99,80,0,0,0,0
6474,185,84,46,1,0,1,2
6475,193,39,35,0,0,0,0
6476,242,48,42,1,0,0,1
6477,183,48,53,1,1,0,2
6478,263,25,27,1,1,0,2
6479,111,48,48,0,1,0,1
6480,263,46,14,1,0,1,2
6481,180,66,51,1,1,1,3
6482,90,50,84,0,1,1,2
6483,177,66,86,1,1,0,2
6484,284,46,12,1,0,0,1
6485,253,95,61,1,0,0,1
6486,178,89,42,0,1,1,2
6487,44,29,98,0,1,1,2
6488,15,8,68,1,1,0,2
6489,173,100,27,1,0,1,2
6490,196,13,37,1,0,0,1
6491,8,2,61,0,0,0,0
6492,234,34,37,0,1,1,2
6493,214,12,55,0,1,0,1
6494,15,29,92,1,0,1,2
6495,30,68,26,1,0,0,1
6496,112,51,83,0,1,1,2
6497,112,12,46,1,1,0,2
6498,101,61,69,0,1,1,2
6499,53,34,28,0,0,0,0
6500,243,27,55,0,1,0,1
6501,248,33,75,1,1,1,3
6502,169,58,60,1,1,0,2
6503,299,55,45,1,0,0,1
6504,200,52,28,0,1,1,2
6505,3,64,16,1,1,1,3
6506,291,89,92,0,0,0,0
6507,287,56,96,0,0,0,0
6508,129,48,42,1,1,1,3
6509,199,75,68,1,0,1,2
6510,110,26,47,1,0,1,2
6511,96,79,30,0,0,0,0
6512,25,98,46,0,0,0,0
6513,133,7,30,0,1,0,1
6514,245,43,64,1,1,1,3
6515,20,38,66,1,0,0,1
6516,297,89,68,1,0,0,1
6517,115,70,74,1,0,1,2
6518,205,47,33,1,1,0,2
6519,225,67,11,0,1,1,2
6520,140,66,56,0,0,0,0
6521,112,36,2,1,1,1,3
6522,68,50,5,0,0,1,1
6523,80,22,94,1,1,1,3
6524,83,15,54,0,0,0,0
6525,234,74,18,1,1,1,3
6526,116,6,64,1,0,0,1
6527,32,5,57,0,1,1,2
6528,113,63,25,1,0,1,2
6529,174,5,34,0,0,0,0
6530,51,84,22,0,1,1,2
6531,113,91,60,1,0,1,2
6532,34,63,14,0,0,1,1
6533,56,35,3,0,1,1,2
6534,229,44,43,1,1,0,2
6535,162,30,0,1,0,1,2
6536,150,99,82,0,0,1,1
6537,289,69,43,0,1,1,2
6538,132,91,55,0,1,0,1
6539,274,30,11,0,0,1,1
6540,111,61,22,1,0,0,1
6541,69,6,68,1,1,0,2
6542,40,35,34,0,0,0,0
6543,96,63,2,1,1,1,3
6544,134,39,84,1,1,1,3
6545,251,35,98,1,1,1,3
6546,228,87,86,0,1,1,2
6547,255,59,22,0,0,1,1
6548,111,48,58,1,0,1,2
6549,72,28,42,1,0,0,1
6550,185,66,24,0,0,0,0
6551,8,12,66,0,0,0,0
6552,187,63,77,1,1,1,3
6553,104,40,54,1,1,1,3
6554,87,13,4,1,0,0,1
6555,61,61,57,0,0,1,1
6556,42,49,77,1,1,0,2
6557,259,20,87,1,1,0,2
6558,85,80,13,1,0,1,2
6559,280,25,46,0,1,0,1
6560,172,27,93,0,0,0,0
6561,60,66,54,1,1,1,3
6562,27,93,5,0,1,0,1
6563,49,76,52,0,1,0,1
6564,245,65,86,1,1,1,3
6565,150,47,54,1,0,1,2
6566,207,13,22,1,1,1,3
6567,135,34,90,0,0,0,0
6568,90,37,65,0,0,0,0
6569,81,24,35,0,0,1,1
6570,126,46,12,1,0,1,2
6571,262,89,88,1,1,1,3
6572,234,46,53,0,0,0,0
6573,14,97,78,0,0,0,0
6574,107,46,63,0,1,0,1
6575,186,2,7,1,0,1,2
6576,109,46,91,1,1,1,3
6577,279,69,70,0,1,1,2
6578,60,68,47,0,0,0,0
6579,298,7,71,1,1,1,3
6580,112,93,28,0,0,1,1
6581,79,20,30,1,1,0,2
6582,55,53,97,1,0,1,2
6583,72,67,71,0,1,1,2
6584,149,92,77,1,0,0,1
6585,24,23,98,1,1,1,3
6586,127,59,34,0,0,0,0
6587,212,38,49,1,1,1,3
6588,230,59,42,1,1,0,2
6589,98,49,7,0,0,0,0
6590,257,36,97,0,1,1,2
6591,290,23,32,1,0,0,1
6592,161,47,54,1,0,0,1
6593,156,10,79,0,1,0,1
6594,100,60,64,1,1,1,3
6595,118,38,62,0,1,1,2
6596,123,96,40,1,1,1,3
6597,58,1,27,0,1,1,2
6598,260,65,60,1,0,0,1
6599,2,52,24,1,1,0,2
6600,260,40,82,1,0,1,2
6601,43,65,53,0,1,0,1
6602,198,83,90,0,1,1,2
6603,97,80,22,0,0,1,1
6604,40,42,35,1,1,0,2
6605,203,61,97,1,0,1,2
6606,200,6,56,1,1,1,3
6607,6,47,73,1,1,1,3
6608,138,26,77,1,0,1,2
6609,270,48,56,1,0,0,1
6610,153,85,13,1,1,1,3
6611,32,66,30,1,1,0,2
6612,62,81,73,0,1,0,1
6613,124,43,18,0,1,0,1
6614,9,79,26,0,0,1,1
6615,35,83,58,0,0,0,0
6616,211,51,14,1,1,1,3
6617,270,35,77,1,0,1,2
6618,50,40,58,1,0,1,2
6619,51,61,68,0,1,1,2
6620,202,57,2,0,1,1,2
6621,12,92,79,0,0,1,1
6622,217,41,65,1,0,1,2
6623,124,6,34,1,1,0,2
6624,23,99,74,1,1,0,2
6625,140,95,72,1,0,1,2
6626,60,61,22,1,1,0,2
6627,197,82,37,1,0,1,2
6628,153,54,90,0,0,1,1
6629,237,93,90,1,0,1,2
6630,9,30,77,1,1,1,3
6631,101,1,20,1,1,1,3
6632,282,31,47,1,1,1,3
6633,168,82,69,0,0,1,1
6634,290,23,58,1,1,1,3
6635,46,63,39,0,0,1,1
6636,150,94,96,0,1,0,1
6637,245,19,5,1,0,1,2
6638,238,12,17,1,0,0,1
6639,96,82,89,1,1,1,3
6640,227,40,63,1,1,0,2
6641,40,17,64,0,1,0,1
6642,77,85,43,0,0,1,1
6643,147,3,43,1,1,0,2
6644,263,70,35,1,0,1,2
6645,215,42,99,0,1,1,2
6646,15,6,55,0,1,0,1
6647,214,58,58,1,0,1,2
6648,126,28,68,1,1,0,2
6649,89,39,97,1,0,1,2
6650,95,96,21,0,0,0,0
6651,19,25,8,1,0,1,2
6652,76,84,39,0,1,1,2
6653,9,71,85,0,0,1,1
6654,80,94,24,0,0,1,1
6655,235,1,39,1,0,1,2
6656,61,72,76,1,1,1,3
6657,7,84,8,0,1,1,2
6658,131,35,87,1,0,0,1
6659,8,51,38,1,1,0,2
6660,212,68,20,0,1,0,1
6661,225,29,35,1,1,1,3
6662,25,48,19,0,1,0,1
6663,300,66,30,1,0,0,1
6664,99,95,40,1,0,1,2
6665,96,36,42,1,0,0,1
6666,131,63,60,1,0,1,2
6667,299,49,56,0,1,0,1
6668,171,54,93,0,0,0,0
6669,14,60,100,1,1,0,2
6670,60,62,85,0,1,1,2
6671,240,39,55,1,1,0,2
6672,2,75,9,1,1,1,3
6673,235,73,38,0,0,0,0
6674,24,33,92,1,1,0,2
6675,149,25,78,1,1,0,2
6676,57,67,55,0,0,1,1
6677,232,49,55,1,0,1,2
6678,235,11,46,1,0,1,2
6679,145,91,96,1,1,1,3
6680,61,36,83,1,0,0,1
6681,118,9,21,1,0,1,2
6682,73,86,84,0,0,0,0
6683,14,27,13,1,0,0,1
6684,142,75,83,1,1,0,2
6685,124,69,40,0,0,1,1
6686,110,98,97,1,1,0,2
6687,1,77,26,0,1,0,1
6688,139,62,4,1,1,0,2
6689,124,91,64,0,1,1,2
6690,172,56,98,1,0,1,2
6691,245,22,83,1,1,0,2
6692,69,7,44,1,0,0,1
6693,9,87,20,0,0,0,0
6694,73,23,30,1,0,1,2
6695,146,7,57,0,0,1,1
6696,19,81,51,0,1,0,1
6697,181,67,81,1,0,1,2
6698,186,68,41,1,1,0,2
6699,211,86,80,0,1,0,1
6700,238,5,17,0,1,1,2
6701,76,50,24,1,0,0,1
6702,249,13,63,1,0,0,1
6703,83,43,63,0,1,0,1
6704,147,18,15,1,1,1,3
6705,128,35,4,0,1,1,2
6706,142,78,56,1,1,0,2
6707,110,34,76,0,1,0,1
6708,220,59,28,0,0,1,1
6709,222,81,35,1,0,0,1
6710,186,40,38,1,0,1,2
6711,144,82,2,1,1,0,2
6712,226,74,1,0,1,1,2
6713,294,45,81,0,0,0,0
6714,18,45,65,1,1,0,2
6715,147,56,1,0,0,1,1
6716,49,50,31,1,0,0,1
6717,272,52,41,1,0,1,2
6718,142,59,55,1,1,0,2
6719,140,49,73,0,1,0,1
6720,193,56,19,1,1,1,3
6721,15,84,23,1,1,1,3
6722,12,39,66,0,1,1,2
6723,25,35,71,0,1,0,1
6724,13,50,60,0,0,1,1
6725,30,60,35,0,0,1,1
6726,143,18,61,1,1,1,3
6727,282,41,40,0,1,0,1
6728,131,64,24,0,0,1,1
6729,42,54,47,0,1,0,1
6730,202,66,49,0,0,1,1
6731,263,96,55,1,1,0,2
6732,211,95,54,1,0,0,1
6733,123,3,75,1,1,0,2
6734,72,59,65,1,1,0,2
6735,171,86,64,1,1,1,3
6736,242,2,39,0,1,1,2
6737,31,49,78,1,0,1,2
6738,300,11,61,1,1,1,3
6739,205,17,78,0,1,0,1
6740,24,26,93,0,1,1,2
6741,131,26,28,0,0,0,0
6742,213,11,12,0,0,0,0
6743,2,67,92,0,0,0,0
6744,42,29,49,1,0,0,1
6745,173,14,55,0,1,1,2
6746,245,41,73,1,1,1,3
6747,45,88,16,1,0,1,2
6748,99,64,67,1,1,0,2
6749,207,3,76,1,1,0,2
6750,181,64,81,1,0,1,2
6751,295,4,42,1,0,1,2
6752,100,11,36,1,0,1,2
6753,86,57,48,1,1,1,3
6754,10,8,82,1,1,0,2
6755,291,64,78,1,0,1,2
6756,167,9,100,1,1,1,3
6757,96,54,29,1,0,1,2
6758,259,21,51,1,0,1,2
6759,170,5,7,1,0,1,2
6760,283,28,18,1,1,0,2
6761,206,15,29,0,0,1,1
6762,247,29,85,0,0,0,0
6763,157,83,66,0,0,0,0
6764,236,19,63,0,1,0,1
6765,39,84,11,1,0,0,1
6766,80,28,76,1,1,0,2
6767,226,23,1,1,0,0,1
6768,203,63,28,1,1,0,2
6769,50,16,2,1,1,0,2
6770,183,43,40,1,0,1,2
6771,229,24,22,1,1,1,3
6772,191,96,68,0,0,1,1
6773,105,99,48,0,1,0,1
6774,102,45,69,1,1,0,2
6775,139,7,17,0,1,0,1
6776,206,58,47,0,1,1,2
6777,266,25,34,1,0,1,2
6778,287,35,73,0,1,0,1
6779,175,56,10,0,1,1,2
6780,252,58,83,0,1,0,1
6781,227,59,77,1,1,0,2
6782,278,30,80,0,0,1,1
6783,1,29,23,0,0,1,1
6784,170,60,95,1,0,0,1
6785,16,79,73,1,0,1,2
6786,281,38,64,0,0,1,1
6787,54,68,12,0,0,1,1
6788,73,31,22,1,1,1,3
6789,133,5,77,0,0,0,0
6790,273,93,15,1,1,1,3
6791,208,6,2,0,1,0,1
6792,134,2,53,1,1,1,3
6793,86,12,9,0,1,1,2
